Schengen State,Country where consulate is located,Consulate,Airport transit visas (ATVs) applied for, ATVs issued (including multiple),Multiple ATVs issued,ATVs not issued ,Not issued rate for ATVs,Uniform visas applied for,Total  uniform visas issued (including MEV),Multiple entry uniform visas (MEVs) issued,Share of MEVs on total number of uniform visas issued,Total LTVs issued,Uniform visas not issued,Not issued rate for uniform visas,Total ATVs and uniform visas applied for,"Total ATVs and uniform visas issued  (including multiple ATVs, MEVs and LTVs)",Total ATVs and uniform visas not issued,Not issued rate for ATVs and uniform visas,Year
Germany,SUDAN,KHARTOUM,3.0,3.0,2.0,0.0,0.0,272.0,178.0,113.0,0.6348314606741573,2.0,85.0,0.32075471698113206,275.0,183.0,85.0,0.31716417910447764,2021
Germany,SWEDEN,STOCKHOLM,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,2021
Germany,SWITZERLAND,BERN,,,,,,10.0,8.0,8.0,1.0,0.0,0.0,0.0,10.0,8.0,,,2021
Germany,SYRIA,DAMASCUS,,,,,,567.0,240.0,234.0,0.975,8.0,314.0,0.5587188612099644,567.0,248.0,314.0,0.5587188612099644,2021
Germany,TAIWAN,TAIPEI,1.0,1.0,1.0,0.0,0.0,48.0,41.0,38.0,0.926829268292683,0.0,4.0,0.08888888888888889,49.0,42.0,4.0,0.08695652173913043,2021
Germany,TAJIKISTAN,DUSHANBE,,,,,,1017.0,495.0,286.0,0.5777777777777777,184.0,302.0,0.30784913353720694,1017.0,679.0,302.0,0.30784913353720694,2021
Germany,TANZANIA,DAR ES SALAAM,,,,,,578.0,488.0,460.0,0.9426229508196722,0.0,79.0,0.13932980599647266,578.0,488.0,79.0,0.13932980599647266,2021
Germany,THAILAND,BANGKOK,,,,,,6113.0,5260.0,5259.0,0.999809885931559,0.0,537.0,0.0926341210971192,6113.0,5260.0,537.0,0.0926341210971192,2021
Germany,TOGO,LOME,,,,,,198.0,167.0,83.0,0.49700598802395207,0.0,30.0,0.15228426395939088,198.0,167.0,30.0,0.15228426395939088,2021
Germany,TRINIDAD AND TOBAGO,PORT OF SPAIN,4.0,3.0,1.0,1.0,0.25,29.0,27.0,27.0,1.0,0.0,1.0,0.03571428571428571,33.0,30.0,2.0,0.0625,2021
Germany,TUNISIA,TUNIS,,,,,,6247.0,4560.0,4033.0,0.8844298245614035,29.0,1583.0,0.2564808813998704,6247.0,4589.0,1583.0,0.2564808813998704,2021
Germany,TURKEY,ANKARA,,,,,,32351.0,22269.0,22050.0,0.9901657011989762,8.0,10018.0,0.31020281777364916,32351.0,22277.0,10018.0,0.31020281777364916,2021
Germany,TURKEY,ISTANBUL,5.0,5.0,5.0,0.0,0.0,48334.0,39485.0,39437.0,0.9987843484867671,11.0,8648.0,0.17962778331671653,48339.0,39501.0,8648.0,0.1796091299923155,2021
Germany,TURKEY,IZMIR,,,,,,12902.0,10658.0,10460.0,0.981422405704635,4.0,2141.0,0.16722643130516285,12902.0,10662.0,2141.0,0.16722643130516285,2021
Germany,TURKMENISTAN,ASHGABAT,,,,,,43.0,13.0,12.0,0.9230769230769231,28.0,0.0,0.0,43.0,41.0,,,2021
Germany,UGANDA,KAMPALA,,,,,,749.0,679.0,217.0,0.31958762886597936,0.0,56.0,0.0761904761904762,749.0,679.0,56.0,0.0761904761904762,2021
Germany,UKRAINE,KYIV,13.0,13.0,5.0,0.0,0.0,582.0,457.0,355.0,0.7768052516411379,9.0,102.0,0.1795774647887324,595.0,479.0,102.0,0.17555938037865748,2021
Germany,UNITED ARAB EMIRATES,DUBAI,7.0,3.0,1.0,4.0,0.5714285714285714,7910.0,5981.0,5772.0,0.9650560107005517,139.0,1716.0,0.21898928024502298,7917.0,6123.0,1720.0,0.2193038378171618,2021
Germany,UNITED KINGDOM,EDINBURGH,8.0,8.0,6.0,0.0,0.0,213.0,182.0,168.0,0.9230769230769231,0.0,24.0,0.11650485436893204,221.0,190.0,24.0,0.11214953271028037,2021
Germany,UNITED KINGDOM,LONDON,340.0,334.0,321.0,1.0,0.0029850746268656717,3891.0,3649.0,3623.0,0.9928747602082763,58.0,72.0,0.01905265943371262,4231.0,4041.0,73.0,0.017744287797763734,2021
Germany,URUGUAY,MONTEVIDEO,,,,,,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,,,2021
Germany,USA,"ATLANTA, GA",7.0,6.0,5.0,1.0,0.14285714285714285,303.0,284.0,209.0,0.7359154929577465,5.0,6.0,0.020338983050847456,310.0,295.0,7.0,0.023178807947019868,2021
Germany,USA,"BOSTON, MA",1.0,1.0,0.0,0.0,0.0,385.0,378.0,308.0,0.8148148148148148,1.0,1.0,0.002631578947368421,386.0,380.0,1.0,0.0026246719160104987,2021
Germany,USA,"CHICAGO, IL",6.0,6.0,5.0,0.0,0.0,377.0,346.0,339.0,0.9797687861271677,3.0,18.0,0.04904632152588556,383.0,355.0,18.0,0.04825737265415549,2021
Germany,USA,"HOUSTON, TX",6.0,6.0,4.0,0.0,0.0,391.0,361.0,110.0,0.3047091412742382,0.0,22.0,0.057441253263707574,397.0,367.0,22.0,0.056555269922879174,2021
Germany,USA,"LOS ANGELES, CA",5.0,5.0,0.0,0.0,0.0,547.0,517.0,514.0,0.9941972920696325,6.0,14.0,0.0260707635009311,552.0,528.0,14.0,0.025830258302583026,2021
Germany,USA,"MIAMI, FL",1.0,1.0,0.0,0.0,0.0,209.0,195.0,111.0,0.5692307692307692,3.0,0.0,0.0,210.0,199.0,,,2021
Germany,USA,"NEW YORK, NY",3.0,3.0,1.0,0.0,0.0,857.0,789.0,773.0,0.9797211660329531,25.0,36.0,0.042352941176470586,860.0,817.0,36.0,0.04220398593200469,2021
Germany,USA,"SAN FRANCISCO, CA",2.0,2.0,2.0,0.0,0.0,699.0,675.0,648.0,0.96,6.0,14.0,0.02014388489208633,701.0,683.0,14.0,0.020086083213773313,2021
Germany,USA,"WASHINGTON, DC",5.0,5.0,2.0,0.0,0.0,262.0,256.0,219.0,0.85546875,1.0,2.0,0.007722007722007722,267.0,262.0,2.0,0.007575757575757576,2021
Germany,UZBEKISTAN,TASHKENT,,,,,,2082.0,1693.0,1035.0,0.6113408151210868,21.0,257.0,0.13039066463723997,2082.0,1714.0,257.0,0.13039066463723997,2021
Germany,VIETNAM,HANOI,,,,,,65.0,59.0,40.0,0.6779661016949152,1.0,1.0,0.01639344262295082,65.0,60.0,1.0,0.01639344262295082,2021
Germany,VIETNAM,HO CHI MINH,,,,,,63.0,38.0,38.0,1.0,0.0,25.0,0.3968253968253968,63.0,38.0,25.0,0.3968253968253968,2021
Germany,ZAMBIA,LUSAKA,,,,,,273.0,210.0,181.0,0.861904761904762,0.0,60.0,0.2222222222222222,273.0,210.0,60.0,0.2222222222222222,2021
Germany,ZIMBABWE,HARARE,,,,,,94.0,59.0,59.0,1.0,2.0,22.0,0.26506024096385544,94.0,61.0,22.0,0.26506024096385544,2021
Greece,ALBANIA,GJIROKASTER,,,,,,1.0,,,,1.0,,0.0,1.0,1.0,,,2021
Greece,ALBANIA,KORCE,,,,,,3.0,2.0,2.0,1.0,1.0,,0.0,3.0,3.0,,,2021
Greece,ALBANIA,TIRANA,,,,,,109.0,95.0,52.0,0.5473684210526316,9.0,,0.0,109.0,104.0,,,2021
Greece,ALGERIA,ALGIERS,,,,,,59.0,33.0,22.0,0.6666666666666666,,17.0,0.34,59.0,33.0,17.0,0.34,2021
Greece,ARGENTINA,BUENOS AIRES,,,,,,10.0,2.0,2.0,1.0,,8.0,0.8,10.0,2.0,8.0,0.8,2021
Greece,ARMENIA,YEREVAN,,,,,,4681.0,4209.0,2059.0,0.4891898313138513,,455.0,0.0975557461406518,4681.0,4209.0,455.0,0.0975557461406518,2021
Greece,AUSTRALIA,MELBOURNE,,,,,,6.0,6.0,6.0,1.0,,,0.0,6.0,6.0,,,2021
Greece,AUSTRALIA,SYDNEY,,,,,,14.0,12.0,3.0,0.25,,1.0,0.07692307692307693,14.0,12.0,1.0,0.07692307692307693,2021
Greece,AUSTRIA,VIENNA,,,,,,4.0,4.0,4.0,1.0,,,0.0,4.0,4.0,,,2021
Greece,AZERBAIJAN,BAKU,,,,,,322.0,304.0,69.0,0.22697368421052633,,11.0,0.03492063492063492,322.0,304.0,11.0,0.03492063492063492,2021
Greece,BOSNIA AND HERZEGOVINA,SARAJEVO,,,,,,8.0,5.0,2.0,0.4,1.0,2.0,0.25,8.0,6.0,2.0,0.25,2021
Greece,BRAZIL,SAO PAULO,,,,,,2.0,2.0,2.0,1.0,,,0.0,2.0,2.0,,,2021
Greece,BULGARIA,SOFIA,,,,,,624.0,613.0,571.0,0.9314845024469821,3.0,6.0,0.00964630225080386,624.0,616.0,6.0,0.00964630225080386,2021
Greece,CANADA,MONTREAL,,,,,,111.0,99.0,66.0,0.6666666666666666,,10.0,0.09174311926605505,111.0,99.0,10.0,0.09174311926605505,2021
Greece,CANADA,OTTAWA,,,,,,21.0,17.0,11.0,0.6470588235294118,,3.0,0.15,21.0,17.0,3.0,0.15,2021
Greece,CANADA,TORONTO,,,,,,202.0,199.0,132.0,0.6633165829145728,,3.0,0.01485148514851485,202.0,199.0,3.0,0.01485148514851485,2021
Greece,CANADA,VANCOUVER,,,,,,66.0,65.0,26.0,0.4,,1.0,0.015151515151515152,66.0,65.0,1.0,0.015151515151515152,2021
Greece,CHILE,SANTIAGO DE CHILE,,,,,,2.0,1.0,,0.0,1.0,,0.0,2.0,2.0,,,2021
Greece,CHINA,BEIJING,,,,,,780.0,691.0,61.0,0.08827785817655572,,49.0,0.06621621621621622,780.0,691.0,49.0,0.06621621621621622,2021
Greece,CHINA,GUANGZHOU (CANTON),,,,,,300.0,222.0,42.0,0.1891891891891892,,58.0,0.20714285714285716,300.0,222.0,58.0,0.20714285714285716,2021
Greece,CHINA,SHANGHAI,,,,,,444.0,411.0,122.0,0.29683698296836986,,16.0,0.03747072599531616,444.0,411.0,16.0,0.03747072599531616,2021
Greece,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,,,,,,55.0,46.0,20.0,0.43478260869565216,1.0,,0.0,55.0,47.0,,,2021
Greece,CUBA,HAVANA,,,,,,114.0,114.0,50.0,0.43859649122807015,,,0.0,114.0,114.0,,,2021
Greece,CYPRUS,NICOSIA,,,,,,699.0,497.0,205.0,0.4124748490945674,6.0,187.0,0.2710144927536232,699.0,503.0,187.0,0.2710144927536232,2021
Greece,EGYPT,ALEXANDRIA,,,,,,283.0,279.0,229.0,0.8207885304659498,,1.0,0.0035714285714285713,283.0,279.0,1.0,0.0035714285714285713,2021
Greece,EGYPT,CAIRO,,,,,,1214.0,1171.0,578.0,0.4935952177625961,12.0,10.0,0.008382229673093043,1214.0,1183.0,10.0,0.008382229673093043,2021
Greece,ETHIOPIA,ADDIS ABEBA,,,,,,134.0,129.0,92.0,0.7131782945736435,,1.0,0.007692307692307693,134.0,129.0,1.0,0.007692307692307693,2021
Greece,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,BITOLA,,,,,,6.0,6.0,2.0,0.3333333333333333,,,0.0,6.0,6.0,,,2021
Greece,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,SKOPJE,,,,,,250.0,190.0,135.0,0.7105263157894737,56.0,3.0,0.012048192771084338,250.0,246.0,3.0,0.012048192771084338,2021
Greece,FRANCE,PARIS,,,,,,12.0,12.0,12.0,1.0,,,0.0,12.0,12.0,,,2021
Greece,GERMANY,STUTTGART,,,,,,3.0,2.0,1.0,0.5,1.0,,0.0,3.0,3.0,,,2021
Greece,HONG KONG S.A.R.,HONG KONG,,,,,,43.0,43.0,22.0,0.5116279069767442,,,0.0,43.0,43.0,,,2021
Greece,INDIA,NEW DELHI,,,,,,2615.0,1781.0,1621.0,0.9101628298708591,1.0,799.0,0.3095699341340566,2615.0,1782.0,799.0,0.3095699341340566,2021
Greece,INDONESIA,JAKARTA,,,,,,431.0,428.0,298.0,0.6962616822429907,,2.0,0.004651162790697674,431.0,428.0,2.0,0.004651162790697674,2021
Greece,IRAN,TEHERAN,,,,,,524.0,487.0,231.0,0.47433264887063653,,4.0,0.008146639511201629,524.0,487.0,4.0,0.008146639511201629,2021
Greece,IRAQ,BAGHDAD,,,,,,274.0,237.0,146.0,0.6160337552742616,1.0,17.0,0.06666666666666667,274.0,238.0,17.0,0.06666666666666667,2021
Greece,IRAQ,ERBIL,,,,,,84.0,75.0,44.0,0.5866666666666667,4.0,4.0,0.04819277108433735,84.0,79.0,4.0,0.04819277108433735,2021
Greece,IRELAND,DUBLIN,,,,,,318.0,316.0,225.0,0.7120253164556962,,,0.0,318.0,316.0,,,2021
Greece,ISRAEL,JERUSALEM,,,,,,447.0,403.0,162.0,0.40198511166253104,1.0,2.0,0.0049261083743842365,447.0,404.0,2.0,0.0049261083743842365,2021
Greece,ISRAEL,TEL AVIV,,,,,,149.0,146.0,29.0,0.19863013698630136,,3.0,0.020134228187919462,149.0,146.0,3.0,0.020134228187919462,2021
Greece,ITALY,ROME,,,,,,5.0,2.0,1.0,0.5,2.0,,0.0,5.0,4.0,,,2021
Greece,JAPAN,TOKYO,,,,,,27.0,26.0,14.0,0.5384615384615384,,,0.0,27.0,26.0,,,2021
Greece,JORDAN,AMMAN,,,,,,3493.0,2818.0,1773.0,0.6291696238466998,29.0,580.0,0.16924423694193172,3493.0,2847.0,580.0,0.16924423694193172,2021
Greece,KAZAKHSTAN,NUR-SULTAN,,,,,,515.0,495.0,285.0,0.5757575757575758,,17.0,0.033203125,515.0,495.0,17.0,0.033203125,2021
Greece,KENYA,NAIROBI,,,,,,394.0,385.0,125.0,0.3246753246753247,,7.0,0.017857142857142856,394.0,385.0,7.0,0.017857142857142856,2021
Greece,KOSOVO,PRISTINA,,,,,,4599.0,82.0,66.0,0.8048780487804879,4457.0,47.0,0.010248582642825993,4599.0,4539.0,47.0,0.010248582642825993,2021
Greece,KUWAIT,KUWAIT,,,,,,3565.0,3384.0,3231.0,0.9547872340425532,,153.0,0.043256997455470736,3565.0,3384.0,153.0,0.043256997455470736,2021
Greece,LEBANON,BEIRUT,,,,,,7116.0,5922.0,5813.0,0.9815940560621411,62.0,1055.0,0.1498792442108254,7116.0,5984.0,1055.0,0.1498792442108254,2021
Greece,MEXICO,MEXICO CITY,,,,,,2.0,2.0,1.0,0.5,,,0.0,2.0,2.0,,,2021
Greece,MONTENEGRO,PODGORICA,,,,,,49.0,49.0,32.0,0.6530612244897959,,,0.0,49.0,49.0,,,2021
Greece,MOROCCO,RABAT,,,,,,60.0,53.0,22.0,0.41509433962264153,,5.0,0.08620689655172414,60.0,53.0,5.0,0.08620689655172414,2021
Greece,NIGERIA,ABUJA,,,,,,1513.0,1039.0,463.0,0.4456207892204042,,466.0,0.3096345514950166,1513.0,1039.0,466.0,0.3096345514950166,2021
Greece,PAKISTAN,ISLAMABAD,,,,,,324.0,298.0,205.0,0.6879194630872483,15.0,2.0,0.006349206349206349,324.0,313.0,2.0,0.006349206349206349,2021
Greece,PHILIPPINES,MANILA,,,,,,3721.0,3690.0,3407.0,0.9233062330623306,,,0.0,3721.0,3690.0,,,2021
Greece,QATAR,DOHA,,,,,,3500.0,3136.0,2270.0,0.7238520408163265,2.0,342.0,0.09827586206896552,3500.0,3138.0,342.0,0.09827586206896552,2021
Greece,ROMANIA,BUCHAREST,,,,,,325.0,265.0,134.0,0.5056603773584906,2.0,57.0,0.17592592592592593,325.0,267.0,57.0,0.17592592592592593,2021
Greece,RUSSIAN FEDERATION,MOSCOW,,,,,,154339.0,149886.0,143895.0,0.96002962251311,18.0,3857.0,0.025084384206658386,154339.0,149904.0,3857.0,0.025084384206658386,2021
Greece,RUSSIAN FEDERATION,NOVOROSSIYSK,,,,,,9287.0,7845.0,4619.0,0.5887826641172722,9.0,1259.0,0.138154285087238,9287.0,7854.0,1259.0,0.138154285087238,2021
Greece,RUSSIAN FEDERATION,ST. PETERSBURG,1.0,,,1.0,1.0,15557.0,15139.0,13327.0,0.8803091353457956,,293.0,0.018986521513737687,15558.0,15139.0,294.0,0.019050087474891467,2021
Greece,SAUDI ARABIA,JEDDAH,,,,,,2789.0,2552.0,2541.0,0.9956896551724138,1.0,112.0,0.04202626641651032,2789.0,2553.0,112.0,0.04202626641651032,2021
Greece,SAUDI ARABIA,RIYADH,,,,,,7385.0,6876.0,6709.0,0.9757126236183827,4.0,406.0,0.05572330496843261,7385.0,6880.0,406.0,0.05572330496843261,2021
Greece,SERBIA,BELGRADE,,,,,,170.0,169.0,169.0,1.0,1.0,,0.0,170.0,170.0,,,2021
Greece,SINGAPORE,SINGAPORE,,,,,,112.0,101.0,73.0,0.7227722772277227,,6.0,0.056074766355140186,112.0,101.0,6.0,0.056074766355140186,2021
Greece,SOUTH AFRICA,CAPE TOWN,,,,,,183.0,180.0,175.0,0.9722222222222222,,,0.0,183.0,180.0,,,2021
Greece,SOUTH AFRICA,JOHANNESBURG,,,,,,240.0,236.0,226.0,0.9576271186440678,,1.0,0.004219409282700422,240.0,236.0,1.0,0.004219409282700422,2021
Greece,SOUTH KOREA,SEOUL,,,,,,6.0,6.0,5.0,0.8333333333333334,,,0.0,6.0,6.0,,,2021
Greece,SPAIN,MADRID,,,,,,1.0,1.0,,0.0,,,0.0,1.0,1.0,,,2021
Greece,SWEDEN,STOCKHOLM,,,,,,1.0,1.0,1.0,1.0,,,0.0,1.0,1.0,,,2021
Greece,THAILAND,BANGKOK,,,,,,84.0,69.0,30.0,0.43478260869565216,,9.0,0.11538461538461539,84.0,69.0,9.0,0.11538461538461539,2021
Greece,TUNISIA,TUNIS,,,,,,884.0,680.0,675.0,0.9926470588235294,11.0,138.0,0.16646562123039807,884.0,691.0,138.0,0.16646562123039807,2021
Greece,TURKEY,ANKARA,,,,,,1165.0,887.0,633.0,0.713641488162345,20.0,238.0,0.20786026200873362,1165.0,907.0,238.0,0.20786026200873362,2021
Greece,TURKEY,EDIRNE,,,,,,3644.0,3430.0,3400.0,0.9912536443148688,,202.0,0.05561674008810573,3644.0,3430.0,202.0,0.05561674008810573,2021
Greece,TURKEY,ISTANBUL,,,,,,29033.0,25764.0,23621.0,0.9168219220617917,41.0,2955.0,0.10274687065368568,29033.0,25805.0,2955.0,0.10274687065368568,2021
Greece,TURKEY,IZMIR,,,,,,4560.0,4138.0,3618.0,0.874335427742871,,382.0,0.08451327433628318,4560.0,4138.0,382.0,0.08451327433628318,2021
Greece,UKRAINE,KYIV,,,,,,184.0,151.0,92.0,0.609271523178808,6.0,26.0,0.14207650273224043,184.0,157.0,26.0,0.14207650273224043,2021
Greece,UKRAINE,MARIUPOL,,,,,,44.0,40.0,9.0,0.225,1.0,1.0,0.023809523809523808,44.0,41.0,1.0,0.023809523809523808,2021
Greece,UKRAINE,ODESA,,,,,,154.0,144.0,83.0,0.5763888888888888,,9.0,0.058823529411764705,154.0,144.0,9.0,0.058823529411764705,2021
Greece,UNITED ARAB EMIRATES,ABU DHABI,,,,,,13950.0,9713.0,5924.0,0.6099042520333574,78.0,4027.0,0.2914314662035027,13950.0,9791.0,4027.0,0.2914314662035027,2021
Greece,UNITED KINGDOM,LONDON,,,,,,4526.0,4285.0,3015.0,0.7036172695449242,26.0,186.0,0.04136090727151434,4526.0,4311.0,186.0,0.04136090727151434,2021
Greece,USA,"ATLANTA, GA",,,,,,103.0,65.0,46.0,0.7076923076923077,7.0,29.0,0.2871287128712871,103.0,72.0,29.0,0.2871287128712871,2021
Greece,USA,"BOSTON, MA",,,,,,167.0,164.0,141.0,0.8597560975609756,2.0,1.0,0.005988023952095809,167.0,166.0,1.0,0.005988023952095809,2021
Greece,USA,"CHICAGO, IL",,,,,,234.0,232.0,196.0,0.8448275862068966,1.0,,0.0,234.0,233.0,,,2021
Greece,USA,"HOUSTON, TX",,,,,,153.0,145.0,145.0,1.0,7.0,,0.0,153.0,152.0,,,2021
Greece,USA,"LOS ANGELES, CA",,,,,,198.0,194.0,135.0,0.6958762886597938,3.0,1.0,0.005050505050505051,198.0,197.0,1.0,0.005050505050505051,2021
Greece,USA,"NEW YORK, NY",,,,,,577.0,565.0,538.0,0.952212389380531,11.0,1.0,0.0017331022530329288,577.0,576.0,1.0,0.0017331022530329288,2021
Greece,USA,"SAN FRANCISCO, CA",,,,,,147.0,147.0,104.0,0.7074829931972789,,,0.0,147.0,147.0,,,2021
Greece,USA,"TAMPA, FL",,,,,,99.0,96.0,43.0,0.4479166666666667,3.0,,0.0,99.0,99.0,,,2021
Greece,USA,"WASHINGTON, DC",,,,,,817.0,184.0,155.0,0.842391304347826,631.0,1.0,0.0012254901960784314,817.0,815.0,1.0,0.0012254901960784314,2021
Greece,VENEZUELA,CARACAS,,,,,,2.0,2.0,2.0,1.0,,,0.0,2.0,2.0,,,2021
Greece,VIETNAM,HANOI,,,,,,72.0,68.0,66.0,0.9705882352941176,,,0.0,72.0,68.0,,,2021
Greece,ZIMBABWE,HARARE,,,,,,135.0,132.0,102.0,0.7727272727272727,,1.0,0.007518796992481203,135.0,132.0,1.0,0.007518796992481203,2021
Hungary,ALGERIA,ALGIERS,,,,,,159.0,124.0,32.0,0.25806451612903225,0.0,33.0,0.21019108280254778,159.0,124.0,33.0,0.21019108280254778,2021
Hungary,ANGOLA,LUANDA,,,,,,21.0,21.0,8.0,0.38095238095238093,0.0,0.0,0.0,21.0,21.0,,,2021
Hungary,ARGENTINA,BUENOS AIRES,,,,,,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,,,2021
Hungary,AZERBAIJAN,BAKU,,,,,,1998.0,1839.0,237.0,0.12887438825448613,0.0,152.0,0.07634354595680562,1998.0,1839.0,152.0,0.07634354595680562,2021
Hungary,BELARUS,MINSK,,,,,,13232.0,13075.0,12819.0,0.9804206500956023,0.0,128.0,0.00969476634098311,13232.0,13075.0,128.0,0.00969476634098311,2021
Hungary,BOSNIA AND HERZEGOVINA,SARAJEVO,,,,,,4.0,4.0,3.0,0.75,0.0,0.0,0.0,4.0,4.0,,,2021
Hungary,BULGARIA,SOFIA,,,,,,143.0,138.0,59.0,0.427536231884058,0.0,3.0,0.02127659574468085,143.0,138.0,3.0,0.02127659574468085,2021
Hungary,CANADA,OTTAWA,,,,,,19.0,15.0,9.0,0.6,0.0,4.0,0.21052631578947367,19.0,15.0,4.0,0.21052631578947367,2021
Hungary,CHINA,BEIJING,,,,,,753.0,744.0,431.0,0.5793010752688172,0.0,4.0,0.0053475935828877,753.0,744.0,4.0,0.0053475935828877,2021
Hungary,CHINA,CHONGQING,,,,,,24.0,24.0,15.0,0.625,0.0,0.0,0.0,24.0,24.0,,,2021
Hungary,CHINA,SHANGHAI,,,,,,240.0,192.0,25.0,0.13020833333333334,0.0,26.0,0.11926605504587157,240.0,192.0,26.0,0.11926605504587157,2021
Hungary,COLOMBIA,BOGOTA,,,,,,9.0,1.0,1.0,1.0,0.0,8.0,0.8888888888888888,9.0,1.0,8.0,0.8888888888888888,2021
Hungary,CROATIA,ZAGREB,,,,,,59.0,57.0,35.0,0.6140350877192983,0.0,1.0,0.017241379310344827,59.0,57.0,1.0,0.017241379310344827,2021
Hungary,CUBA,HAVANA,,,,,,51.0,51.0,22.0,0.43137254901960786,0.0,0.0,0.0,51.0,51.0,,,2021
Hungary,ECUADOR,QUITO,,,,,,52.0,52.0,36.0,0.6923076923076923,0.0,0.0,0.0,52.0,52.0,,,2021
Hungary,EGYPT,CAIRO,,,,,,627.0,539.0,203.0,0.37662337662337664,2.0,62.0,0.10281923714759536,627.0,541.0,62.0,0.10281923714759536,2021
Hungary,ETHIOPIA,ADDIS ABEBA,,,,,,121.0,101.0,15.0,0.1485148514851485,1.0,12.0,0.10526315789473684,121.0,102.0,12.0,0.10526315789473684,2021
Hungary,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,SKOPJE,,,,,,5.0,3.0,1.0,0.3333333333333333,0.0,2.0,0.4,5.0,3.0,2.0,0.4,2021
Hungary,GHANA,ACCRA,,,,,,78.0,59.0,28.0,0.4745762711864407,10.0,7.0,0.09210526315789473,78.0,69.0,7.0,0.09210526315789473,2021
Hungary,INDIA,MUMBAI,,,,,,1646.0,1252.0,737.0,0.5886581469648562,0.0,229.0,0.15462525320729237,1646.0,1252.0,229.0,0.15462525320729237,2021
Hungary,INDIA,NEW DELHI,,,,,,879.0,337.0,130.0,0.3857566765578635,0.0,536.0,0.6139747995418099,879.0,337.0,536.0,0.6139747995418099,2021
Hungary,INDONESIA,JAKARTA,,,,,,235.0,231.0,102.0,0.44155844155844154,0.0,2.0,0.008583690987124463,235.0,231.0,2.0,0.008583690987124463,2021
Hungary,IRAN,TEHERAN,,,,,,178.0,147.0,18.0,0.12244897959183673,0.0,28.0,0.16,178.0,147.0,28.0,0.16,2021
Hungary,IRAQ,ERBIL,,,,,,118.0,65.0,17.0,0.26153846153846155,2.0,51.0,0.4322033898305085,118.0,67.0,51.0,0.4322033898305085,2021
Hungary,IRELAND,DUBLIN,,,,,,56.0,50.0,9.0,0.18,0.0,5.0,0.09090909090909091,56.0,50.0,5.0,0.09090909090909091,2021
Hungary,ISRAEL,TEL AVIV,,,,,,210.0,200.0,29.0,0.145,0.0,4.0,0.0196078431372549,210.0,200.0,4.0,0.0196078431372549,2021
Hungary,JAPAN,TOKYO,,,,,,18.0,15.0,2.0,0.13333333333333333,0.0,2.0,0.11764705882352941,18.0,15.0,2.0,0.11764705882352941,2021
Hungary,JORDAN,AMMAN,,,,,,110.0,70.0,33.0,0.4714285714285714,1.0,0.0,0.0,110.0,71.0,,,2021
Hungary,KAZAKHSTAN,ALMATY,,,,,,2691.0,2326.0,733.0,0.31513327601031815,7.0,337.0,0.12621722846441946,2691.0,2333.0,337.0,0.12621722846441946,2021
Hungary,KENYA,NAIROBI,,,,,,104.0,73.0,8.0,0.1095890410958904,0.0,19.0,0.20652173913043478,104.0,73.0,19.0,0.20652173913043478,2021
Hungary,KOSOVO,PRISTINA,,,,,,291.0,228.0,68.0,0.2982456140350877,0.0,48.0,0.17391304347826086,291.0,228.0,48.0,0.17391304347826086,2021
Hungary,KUWAIT,KUWAIT,,,,,,135.0,129.0,97.0,0.751937984496124,1.0,5.0,0.037037037037037035,135.0,130.0,5.0,0.037037037037037035,2021
Hungary,KYRGYZSTAN,BISHKEK,,,,,,489.0,371.0,116.0,0.31266846361185985,2.0,82.0,0.18021978021978022,489.0,373.0,82.0,0.18021978021978022,2021
Hungary,LEBANON,BEIRUT,,,,,,59.0,53.0,21.0,0.39622641509433965,0.0,6.0,0.1016949152542373,59.0,53.0,6.0,0.1016949152542373,2021
Hungary,MALAYSIA,KUALA LUMPUR,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2021
Hungary,MEXICO,MEXICO CITY,,,,,,6.0,6.0,6.0,1.0,0.0,0.0,0.0,6.0,6.0,,,2021
Hungary,MOLDOVA,CHISINAU,,,,,,72.0,62.0,38.0,0.6129032258064516,0.0,2.0,0.03125,72.0,62.0,2.0,0.03125,2021
Hungary,MONGOLIA,ULAN BATOR,,,,,,213.0,207.0,60.0,0.2898550724637681,0.0,0.0,0.0,213.0,207.0,,,2021
Hungary,MOROCCO,RABAT,,,,,,132.0,100.0,52.0,0.52,0.0,29.0,0.2248062015503876,132.0,100.0,29.0,0.2248062015503876,2021
Hungary,NIGERIA,ABUJA,,,,,,190.0,73.0,25.0,0.3424657534246575,12.0,95.0,0.5277777777777778,190.0,85.0,95.0,0.5277777777777778,2021
Hungary,OMAN,MUSCAT,,,,,,19.0,19.0,19.0,1.0,0.0,0.0,0.0,19.0,19.0,,,2021
Hungary,PAKISTAN,ISLAMABAD,,,,,,139.0,92.0,21.0,0.22826086956521738,0.0,47.0,0.3381294964028777,139.0,92.0,47.0,0.3381294964028777,2021
